7702080560834;ZAP. TURF GAMERS AMARILLO / NEGRO 2;3;73300;TOM  ;3
7702080560933;ZAP. TURF GAMERS AMARILLO / NEGRO 2 1/2;4;73300;TOM  ;4
7702080560957;GUAYO CLASSICS AZUL/VERDE 9 TPU;2;92300;TOM  ;2
7702080561039;ZAP. TURF GAMERS AMARILLO / NEGRO 3 1/2;2;73300;TOM  ;2
7702080561138;ZAP. TURF GAMERS AMARILLO / NEGRO 4 1/2;3;73300;TOM  ;3
7702080561152;GUAYO CLASSICS AZUL/VERDE 10 TPU;5;92300;TOM  ;5
7702080561251;GUAYO CLASSICS AZUL/VERDE 11 TPU;8;92300;TOM  ;8
7702080561336;ZAP. TURF GAMERS AZUL / VERDE / NEGRO 13;4;73300;TOM  ;4
7702080561343;ZAP. TURF GAMERS AZUL/VERDE/NEGRO 13 2a;1;38200;TOM  ;1
7702080561435;ZAP. TURF GAMERS AZUL / VERDE / NEGRO 1;3;73300;TOM  ;3
7702080561459;GUAYO CLASSICS NARANJA/AMARILLO 7 1/2 TPU;4;92300;TOM  ;4
7702080561534;ZAP. TURF GAMERS AZUL / VERDE / NEGRO 2;4;73300;TOM  ;4
7702080561633;ZAP. TURF GAMERS AZUL / VERDE / NEGRO 2 ½;4;73300;TOM  ;4
7702080561855;GUAYO CLASSICS NARANJA/AMARILLO 10 TPU;2;92300;TOM  ;2
7702080561954;GUAYO CLASSICS NARANJA/AMARILLO  11 TPU;8;92300;TOM  ;8
7702080562050;GUAYO CLASSICS NARANJA/AMARILLO 11 1/2 TPU;4;92300;TOM  ;4
7702080562258;GUAYO CLASSICS BLANCO/PLATA 8 TPU;1;92300;TOM  ;1
7702080562357;GUAYO CLASSICS BLANCO/PLATA 9 TPU;1;92300;TOM  ;1
7702080562555;GUAYO CLASSICS BLANCO/PLATA 10 TPU;4;92300;TOM  ;4
7702080562654;GUAYO CLASSICS BLANCO/PLATA 11 TPU;8;92300;TOM  ;8
7702080562715;GUAYO PROFASTER NEGRO / AMARILLO  11 1/2;1;75600;TOM  ;1
